Time,143901A,,143901A,,143901A,,
13/04/2012 0:00,155.94,20,149.914,20,158.408,20,
14/04/2012 0:00,158.679,20,150.852,20,174.772,20,
15/04/2012 0:00,237.325,20,174.772,20,337.579,20,
16/04/2012 0:00,363.198,20,299.518,20,400.771,20,
17/04/2012 0:00,314.08,20,263.991,20,395.694,20,
18/04/2012 0:00,384.707,20,306.05,20,421.444,20,
19/04/2012 0:00,242.433,20,198.656,20,306.05,20,
20/04/2012 0:00,181.428,20,167.047,20,198.656,20,
21/04/2012 0:00,159.545,20,150.852,20,167.047,20,
22/04/2012 0:00,146.226,20,139.698,20,150.852,20,
23/04/2012 0:00,135.397,60,130.077,60,140.619,60,
24/04/2012 0:00,124.375,60,118.456,60,130.077,60,
25/04/2012 0:00,112.559,60,106.973,60,118.456,60,
26/04/2012 0:00,102.009,60,97.413,60,106.973,60,
27/04/2012 0:00,94.652,20,92.411,20,97.413,20,
28/04/2012 0:00,666.366,20,97.413,20,2089.1,20,
29/04/2012 0:00,2599.32,20,2089.1,20,2815.96,20,
30/04/2012 0:00,1140.975,20,639.626,20,2216.696,20,
1/05/2012 0:00,492.894,20,393.169,20,639.626,20,
2/05/2012 0:00,607.118,20,390.653,20,940.923,20,
3/05/2012 0:00,929.427,20,675.495,20,1096.663,20,
4/05/2012 0:00,569.837,20,517.176,20,675.495,20,
5/05/2012 0:00,473.113,20,403.324,20,517.176,20,
6/05/2012 0:00,329.485,20,272.124,20,403.324,20,
7/05/2012 0:00,237.989,20,210.894,20,272.124,20,
8/05/2012 0:00,195.374,20,184.587,20,210.894,20,
9/05/2012 0:00,176.231,20,167.984,20,184.587,20,
10/05/2012 0:00,162.288,20,157.458,20,167.984,20,
11/05/2012 0:00,153.187,20,149.914,20,157.458,20,
12/05/2012 0:00,146.531,20,143.391,20,150.852,20,
13/05/2012 0:00,137.945,20,132.386,20,143.391,20,
14/05/2012 0:00,129.598,20,125.175,20,132.386,20,
15/05/2012 0:00,121.779,20,118.952,20,125.175,20,
16/05/2012 0:00,117.74,20,117.189,20,118.952,20,
17/05/2012 0:00,114.85,20,113.683,20,117.189,20,
18/05/2012 0:00,112.993,20,111.072,20,114.557,20,
19/05/2012 0:00,110.694,20,105.896,20,111.941,20,
20/05/2012 0:00,104.368,20,100.785,20,111.072,20,
21/05/2012 0:00,99.043,20,98.253,20,100.785,20,
22/05/2012 0:00,97.588,20,96.575,20,98.253,20,
23/05/2012 0:00,96.436,20,94.904,20,98.253,20,
24/05/2012 0:00,94.314,20,93.24,20,95.738,20,
25/05/2012 0:00,93.969,20,91.584,20,96.575,20,
26/05/2012 0:00,98.952,20,94.904,20,105.896,20,
27/05/2012 0:00,106.67,20,101.632,20,109.34,20,
28/05/2012 0:00,94.344,20,90.759,20,101.632,20,
29/05/2012 0:00,86.974,20,84.228,20,90.759,20,
30/05/2012 0:00,84.213,20,82.615,20,85.849,20,
31/05/2012 0:00,101.884,20,84.228,20,167.02,20,
1/06/2012 0:00,238.373,20,167.02,20,299.518,20,
2/06/2012 0:00,216.099,20,179.662,20,575.957,20,
3/06/2012 0:00,3169.901,60,575.957,60,3817.171,60,
4/06/2012 0:00,3879.676,60,3314.952,60,4131.129,60,
5/06/2012 0:00,1785.865,20,745.103,20,3314.952,20,
6/06/2012 0:00,570.734,20,464.68,20,745.103,20,
7/06/2012 0:00,393.298,20,326.119,20,464.68,20,
8/06/2012 0:00,283.131,20,250.089,20,326.119,20,
9/06/2012 0:00,231.374,20,214.466,20,250.089,20,
10/06/2012 0:00,238.083,20,214.466,20,317.111,20,
11/06/2012 0:00,460.112,20,317.111,20,548.008,20,
12/06/2012 0:00,568.324,20,497.929,20,612.621,20,
13/06/2012 0:00,399.115,20,306.05,20,497.929,20,
14/06/2012 0:00,258.067,20,221.711,20,306.05,20,
15/06/2012 0:00,193.016,20,183.599,20,221.711,20,
16/06/2012 0:00,179.692,20,173.798,20,186.566,20,
17/06/2012 0:00,167.19,20,160.312,20,173.798,20,
18/06/2012 0:00,155.513,20,149.914,20,161.266,20,
19/06/2012 0:00,146.551,20,143.391,20,150.852,20,
20/06/2012 0:00,139.911,20,136.944,20,143.391,20,
21/06/2012 0:00,135.155,20,133.294,20,136.944,20,
22/06/2012 0:00,130.538,20,127.867,20,133.294,20,
23/06/2012 0:00,125.456,20,123.389,20,127.867,20,
24/06/2012 0:00,121.13,20,118.952,20,123.389,20,
25/06/2012 0:00,125.099,20,119.836,20,133.294,20,
26/06/2012 0:00,151.504,20,133.294,20,223.543,20,
27/06/2012 0:00,1420.097,20,223.543,20,2762.831,20,
28/06/2012 0:00,3136.419,10,2762.831,10,3312.993,10,
29/06/2012 0:00,3080.36,20,2341.451,20,3320.824,20,
30/06/2012 0:00,1371.317,20,863.459,20,2341.451,20,
1/07/2012 0:00,694.913,20,577.612,20,863.459,20,
2/07/2012 0:00,506.652,20,449.046,20,577.612,20,
3/07/2012 0:00,396.83,20,344.561,20,449.046,20,
4/07/2012 0:00,310.701,20,280.396,20,344.561,20,
5/07/2012 0:00,259.282,20,234.716,20,280.396,20,
6/07/2012 0:00,220.76,20,209.12,20,234.716,20,
7/07/2012 0:00,198.891,20,191.538,20,210.894,20,
8/07/2012 0:00,188.843,20,186.566,20,191.538,20,
9/07/2012 0:00,185.782,20,184.587,20,187.558,20,
10/07/2012 0:00,205.917,20,185.576,20,229.091,20,
11/07/2012 0:00,309.871,20,229.091,20,418.828,20,
12/07/2012 0:00,438.934,20,403.324,20,459.976,20,
13/07/2012 0:00,692.687,20,459.976,20,1042.835,20,
14/07/2012 0:00,791.562,20,631.157,20,1042.835,20,
15/07/2012 0:00,541.831,20,453.723,20,631.157,20,
16/07/2012 0:00,369.634,20,301.687,20,453.723,20,
17/07/2012 0:00,295.041,20,280.396,20,332.968,20,
18/07/2012 0:00,423.891,20,332.968,20,567.702,20,
19/07/2012 0:00,838.05,20,567.702,20,965.223,20,
20/07/2012 0:00,624.5,20,483.611,20,841.627,20,
21/07/2012 0:00,405.164,20,332.968,20,483.611,20,
22/07/2012 0:00,294.176,20,263.991,20,332.968,20,
23/07/2012 0:00,239.223,20,219.887,20,263.991,20,
24/07/2012 0:00,207.13,20,195.234,20,219.887,20,
25/07/2012 0:00,186.993,20,180.644,20,195.234,20,
26/07/2012 0:00,178.091,20,175.747,20,180.644,20,
27/07/2012 0:00,171.798,20,167.02,20,175.747,20,
28/07/2012 0:00,159.61,20,153.674,20,167.02,20,
29/07/2012 0:00,147.935,20,142.466,20,153.674,20,
30/07/2012 0:00,139.911,20,137.86,20,142.466,20,
31/07/2012 0:00,136.201,20,135.116,20,137.86,20,
1/08/2012 0:00,131.821,20,129.67,20,135.116,20,
2/08/2012 0:00,126.914,20,125.175,20,129.67,20,
3/08/2012 0:00,121.371,20,118.952,20,125.175,20,
4/08/2012 0:00,117.685,20,116.31,20,119.836,20,
5/08/2012 0:00,113.975,20,112.811,20,116.31,20,
6/08/2012 0:00,109.9,20,108.476,20,112.811,20,
7/08/2012 0:00,105.845,20,104.185,20,108.476,20,
8/08/2012 0:00,102.836,20,100.785,20,105.04,20,
9/08/2012 0:00,100.838,20,99.095,20,102.481,20,
10/08/2012 0:00,94.914,20,91.584,20,99.939,20,
11/08/2012 0:00,91.827,20,90.759,20,93.24,20,
12/08/2012 0:00,89.322,20,86.663,20,91.584,20,
13/08/2012 0:00,87.683,20,86.663,20,88.296,20,
14/08/2012 0:00,86.68,20,85.849,20,88.296,20,
15/08/2012 0:00,86.578,20,85.849,20,87.478,20,
16/08/2012 0:00,84.719,20,82.615,20,86.663,20,
17/08/2012 0:00,81.064,20,77.824,20,82.615,20,
18/08/2012 0:00,77.711,20,76.244,20,79.413,20,
19/08/2012 0:00,75.917,20,73.889,20,77.033,20,
20/08/2012 0:00,73.906,20,72.329,20,75.457,20,
21/08/2012 0:00,73.612,20,72.329,20,74.672,20,
22/08/2012 0:00,72.785,20,70.778,20,73.889,20,
23/08/2012 0:00,68.89,20,65.418,20,71.553,20,
24/08/2012 0:00,62.034,20,60.912,20,65.418,20,
25/08/2012 0:00,61.091,20,59.795,20,61.657,20,
26/08/2012 0:00,59.945,20,58.688,20,61.657,20,
27/08/2012 0:00,60.54,20,58.688,20,61.657,20,
28/08/2012 0:00,59.827,20,58.688,20,61.657,20,
29/08/2012 0:00,58.577,20,56.505,20,59.795,20,
30/08/2012 0:00,57.3,20,54.365,20,58.688,20,
31/08/2012 0:00,55.57,20,54.365,20,58.688,20,
1/09/2012 0:00,54.291,20,51.233,20,56.505,20,
2/09/2012 0:00,48.768,20,45.251,20,52.267,20,
3/09/2012 0:00,44.372,20,43.341,20,45.251,20,
4/09/2012 0:00,42.152,20,40.553,20,43.341,20,
5/09/2012 0:00,41.883,20,39.645,20,43.341,20,
6/09/2012 0:00,41.343,20,39.645,20,43.341,20,
7/09/2012 0:00,38.167,20,36.116,20,40.553,20,
8/09/2012 0:00,35.378,20,32.754,20,36.983,20,
9/09/2012 0:00,35.462,20,34.414,20,36.983,20,
10/09/2012 0:00,34.4,20,32.754,20,35.26,20,
11/09/2012 0:00,34.215,20,31.939,20,36.116,20,
12/09/2012 0:00,33.88,20,32.754,20,35.26,20,
13/09/2012 0:00,32.199,20,31.135,20,34.414,20,
14/09/2012 0:00,31.576,20,31.264,20,31.887,20,
15/09/2012 0:00,30.621,20,29.558,20,31.264,20,
16/09/2012 0:00,31.169,20,30.341,20,31.939,20,
17/09/2012 0:00,29.626,20,28.022,20,31.939,20,
18/09/2012 0:00,28.759,20,27.27,20,30.341,20,
19/09/2012 0:00,31.509,20,30.341,20,33.579,20,
20/09/2012 0:00,32.983,20,31.939,20,34.414,20,
21/09/2012 0:00,35.017,20,32.754,20,36.116,20,
22/09/2012 0:00,31.743,20,30.341,20,33.579,20,
23/09/2012 0:00,31.404,20,30.341,20,32.754,20,
24/09/2012 0:00,31.271,20,29.558,20,32.754,20,
25/09/2012 0:00,55.999,20,30.341,20,81.812,20,
26/09/2012 0:00,95.961,20,81.812,20,123.389,20,
27/09/2012 0:00,105.046,20,87.478,20,149.914,20,
28/09/2012 0:00,81.207,20,76.244,20,87.478,20,
29/09/2012 0:00,75.803,20,73.108,20,77.824,20,
30/09/2012 0:00,77.709,20,77.033,20,78.618,20,
1/10/2012 0:00,79.912,20,78.618,20,81.812,20,
2/10/2012 0:00,65.3,20,24.365,20,111.072,20,
3/10/2012 0:00,24.296,20,23.322,20,25.797,20,
4/10/2012 0:00,26.498,20,25.797,20,27.27,20,
5/10/2012 0:00,27.929,20,27.27,20,28.785,20,
6/10/2012 0:00,26.574,20,23.322,20,29.558,20,
7/10/2012 0:00,16.311,20,11.893,20,23.322,20,
8/10/2012 0:00,12.933,20,11.893,20,13.719,20,
9/10/2012 0:00,14.414,20,12.782,20,15.751,20,
10/10/2012 0:00,12.207,20,10.258,20,13.719,20,
11/10/2012 0:00,14.507,20,9.507,20,20.374,20,
12/10/2012 0:00,12.316,20,8.799,20,16.848,20,
13/10/2012 0:00,24.886,20,16.848,20,30.341,20,
14/10/2012 0:00,32.063,20,30.341,20,34.414,20,
15/10/2012 0:00,36.372,20,34.414,20,37.86,20,
16/10/2012 0:00,37.331,20,36.116,20,37.86,20,
17/10/2012 0:00,35.783,20,33.579,20,36.983,20,
18/10/2012 0:00,36.359,20,34.414,20,37.86,20,
19/10/2012 0:00,34.278,20,33.579,20,35.26,20,
20/10/2012 0:00,31.238,20,28.785,20,34.414,20,
21/10/2012 0:00,29.033,20,28.022,20,30.341,20,
22/10/2012 0:00,21.819,20,9.507,20,29.558,20,
23/10/2012 0:00,10.651,20,9.507,20,11.893,20,
24/10/2012 0:00,10.405,20,9.507,20,11.893,20,
25/10/2012 0:00,9.412,20,8.131,20,11.053,20,
26/10/2012 0:00,11.922,20,11.053,20,13.719,20,
27/10/2012 0:00,12.77,20,9.507,20,15.751,20,
28/10/2012 0:00,9.747,20,8.799,20,11.053,20,
29/10/2012 0:00,8.963,20,8.131,20,9.507,20,
30/10/2012 0:00,10.528,20,8.799,20,11.893,20,
31/10/2012 0:00,13.997,20,11.893,20,14.708,20,
1/11/2012 0:00,17.124,20,14.708,20,18.555,20,
2/11/2012 0:00,17.001,20,13.719,20,20.374,20,
3/11/2012 0:00,16.153,20,14.708,20,17.688,20,
4/11/2012 0:00,16.582,20,14.708,20,18.555,20,
5/11/2012 0:00,20.046,20,14.708,20,22.31,20,
6/11/2012 0:00,22.276,20,21.327,20,23.322,20,
7/11/2012 0:00,22.61,20,20.374,20,24.365,20,
8/11/2012 0:00,19.668,20,18.555,20,20.374,20,
9/11/2012 0:00,25.414,20,19.45,20,33.579,20,
10/11/2012 0:00,31.259,20,26.528,20,34.414,20,
11/11/2012 0:00,31.151,20,28.785,20,33.579,20,
12/11/2012 0:00,35.02,20,33.579,20,36.983,20,
13/11/2012 0:00,35.584,20,34.414,20,36.983,20,
14/11/2012 0:00,35.813,20,35.26,20,36.116,20,
15/11/2012 0:00,34.647,20,33.579,20,36.116,20,
16/11/2012 0:00,33.739,20,31.939,20,35.26,20,
17/11/2012 0:00,33.289,20,30.341,20,52.267,20,
18/11/2012 0:00,44.924,20,35.26,20,51.233,20,
19/11/2012 0:00,32.752,20,24.365,20,38.747,20,
20/11/2012 0:00,31.883,20,24.365,20,41.472,20,
21/11/2012 0:00,40.614,20,38.747,20,41.472,20,
22/11/2012 0:00,36.963,20,33.579,20,38.747,20,
23/11/2012 0:00,29.44,20,27.27,20,33.579,20,
24/11/2012 0:00,26.541,20,25.076,20,28.022,20,
25/11/2012 0:00,21.894,20,19.45,20,25.076,20,
26/11/2012 0:00,17.52,20,14.708,20,19.45,20,
27/11/2012 0:00,14.205,20,12.782,20,15.751,20,
28/11/2012 0:00,13.227,20,11.893,20,14.708,20,
29/11/2012 0:00,11.044,20,9.507,20,11.893,20,
30/11/2012 0:00,12.451,20,11.053,20,13.719,20,
1/12/2012 0:00,9.031,20,8.131,20,11.053,20,
2/12/2012 0:00,7.291,20,5.324,20,8.799,20,
3/12/2012 0:00,7.262,20,6.347,20,8.131,20,
4/12/2012 0:00,6.399,20,4.431,20,8.131,20,
5/12/2012 0:00,6.423,20,4.431,20,11.053,20,
6/12/2012 0:00,15.036,20,11.053,20,18.555,20,
7/12/2012 0:00,12.248,20,9.507,20,17.688,20,
8/12/2012 0:00,8.206,20,6.912,20,9.507,20,
9/12/2012 0:00,8.382,20,8.131,20,8.799,20,
10/12/2012 0:00,8.034,20,6.912,20,8.799,20,
11/12/2012 0:00,9.051,20,7.503,20,11.893,20,
12/12/2012 0:00,6.955,20,4.862,20,9.507,20,
13/12/2012 0:00,6.655,20,5.324,20,7.503,20,
14/12/2012 0:00,5.883,20,5.324,20,6.912,20,
15/12/2012 0:00,5.307,20,2.696,20,6.912,20,
16/12/2012 0:00,2.594,20,2.171,20,2.696,20,
17/12/2012 0:00,3.729,20,2.696,20,5.818,20,
18/12/2012 0:00,4.478,20,2.992,20,5.818,20,
19/12/2012 0:00,3.054,20,2.171,20,4.03,20,
20/12/2012 0:00,3.6,20,2.696,20,5.324,20,
21/12/2012 0:00,6.022,20,5.324,20,6.347,20,
22/12/2012 0:00,5.432,20,4.03,20,6.912,20,
23/12/2012 0:00,4.113,20,3.312,20,4.862,20,
24/12/2012 0:00,3.502,20,2.992,20,4.862,20,
25/12/2012 0:00,4.795,20,4.431,20,5.324,20,
26/12/2012 0:00,8.253,20,4.862,20,13.719,20,
27/12/2012 0:00,5.521,20,4.431,20,6.912,20,
28/12/2012 0:00,3.6,20,2.422,20,5.324,20,
29/12/2012 0:00,2.418,20,1.728,20,2.992,20,
30/12/2012 0:00,2.623,20,2.171,20,3.658,20,
31/12/2012 0:00,3.909,20,2.992,20,4.862,20,
1/01/2013 0:00,2.653,20,1.94,20,3.658,20,
2/01/2013 0:00,1.73,20,1.507,20,2.171,20,
3/01/2013 0:00,1.338,20,0.836,20,1.94,20,
4/01/2013 0:00,0.709,20,0.416,20,0.975,20,
5/01/2013 0:00,0.806,20,0.605,20,1.309,20,
6/01/2013 0:00,1.189,20,0.975,20,1.309,20,
7/01/2013 0:00,0.999,20,0.836,20,1.133,20,
8/01/2013 0:00,1.126,20,0.836,20,1.507,20,
9/01/2013 0:00,0.99,20,0.836,20,1.133,20,
10/01/2013 0:00,1.479,20,0.975,20,2.171,20,
11/01/2013 0:00,1.988,20,1.309,20,2.422,20,
12/01/2013 0:00,1.052,20,0.503,20,1.507,20,
13/01/2013 0:00,0.225,60,0,60,0.713,60,
14/01/2013 0:00,0,60,0,60,0,60,
15/01/2013 0:00,0,60,0,60,0,60,
16/01/2013 0:00,0,60,0,60,0,60,
17/01/2013 0:00,0,60,0,60,0,60,
18/01/2013 0:00,0,60,0,60,0,60,
19/01/2013 0:00,0,60,0,60,0,60,
20/01/2013 0:00,0,60,0,60,0,60,
21/01/2013 0:00,0,60,0,60,0,60,
22/01/2013 0:00,0,60,0,60,0,60,
23/01/2013 0:00,0,60,0,60,0,60,
24/01/2013 0:00,0,60,0,60,0,60,
25/01/2013 0:00,1.388,60,0,60,8.131,60,
26/01/2013 0:00,43.053,20,8.131,20,126.071,20,
27/01/2013 0:00,21557.868,60,126.071,60,52706.138,60,
28/01/2013 0:00,28952.416,60,15047.999,60,50356.345,60,
29/01/2013 0:00,9100.827,60,4534.161,60,15047.999,60,
30/01/2013 0:00,3077.422,60,1672.608,60,4534.161,60,
31/01/2013 0:00,1017.512,20,771.628,20,1672.608,20,
1/02/2013 0:00,643.593,20,541.481,20,771.628,20,
2/02/2013 0:00,571.55,20,541.481,20,599.225,20,
3/02/2013 0:00,556.579,20,467.823,20,607.589,20,
4/02/2013 0:00,381.776,20,308.244,20,467.823,20,
5/02/2013 0:00,268.977,20,234.716,20,308.244,20,
6/02/2013 0:00,219.025,20,205.599,20,234.716,20,
7/02/2013 0:00,208.804,20,195.234,20,218.071,20,
8/02/2013 0:00,185.482,20,176.724,20,195.234,20,
9/02/2013 0:00,174.853,20,173.798,20,176.724,20,
10/02/2013 0:00,235.197,20,176.724,20,312.66,20,
11/02/2013 0:00,222.891,20,177.702,20,295.208,20,
12/02/2013 0:00,163.656,20,152.732,20,177.702,20,
13/02/2013 0:00,146.79,20,140.619,20,152.732,20,
14/02/2013 0:00,140.485,20,139.698,20,141.542,20,
15/02/2013 0:00,242.481,20,141.542,20,972.731,20,
16/02/2013 0:00,1482.513,20,972.731,20,1717.759,20,
17/02/2013 0:00,975.245,20,885.426,20,1190.442,20,
18/02/2013 0:00,1775.998,20,997.226,20,3266.707,20,
19/02/2013 0:00,8488.459,60,3266.707,60,12487.447,60,
20/02/2013 0:00,8537.34,60,5542.061,60,11978.097,60,
21/02/2013 0:00,4134.2,60,3174.675,60,5542.061,60,
22/02/2013 0:00,2071.077,20,1186.498,20,3174.675,20,
23/02/2013 0:00,928.447,20,753.919,20,1186.498,20,
24/02/2013 0:00,657.768,20,592.554,20,753.919,20,
25/02/2013 0:00,4078.305,60,590.89,60,15418.158,60,
26/02/2013 0:00,25252.182,60,15418.158,60,28609.854,60,
27/02/2013 0:00,14778.144,60,9463.327,60,22385.157,60,
28/02/2013 0:00,6219.015,60,4319.895,60,9463.327,60,
1/03/2013 0:00,3614.09,60,3093.019,60,4319.895,60,
2/03/2013 0:00,2533.56,20,2170.916,20,3093.019,20,
3/03/2013 0:00,4270.975,60,2784.536,60,5374.581,60,
4/03/2013 0:00,5582.111,60,4374.365,60,6328.05,60,
5/03/2013 0:00,3526.001,60,2876.626,60,4374.365,60,
6/03/2013 0:00,2107.925,20,1526.351,20,2876.626,20,
7/03/2013 0:00,1294.746,20,1135.51,20,1526.351,20,
8/03/2013 0:00,999.987,20,872.596,20,1135.51,20,
9/03/2013 0:00,808.016,20,769.852,20,872.596,20,
10/03/2013 0:00,798.585,20,743.343,20,931.616,20,
11/03/2013 0:00,855.384,20,796.585,20,937.197,20,
12/03/2013 0:00,847.784,20,798.375,20,876.257,20,
13/03/2013 0:00,708.288,20,643.022,20,798.375,20,
14/03/2013 0:00,582.242,20,528.485,20,643.022,20,
15/03/2013 0:00,489.695,20,452.162,20,528.485,20,
16/03/2013 0:00,416.936,20,380.68,20,452.162,20,
17/03/2013 0:00,349.591,20,319.35,20,380.68,20,
18/03/2013 0:00,297.223,20,276.243,20,321.597,20,
19/03/2013 0:00,273.8,20,270.078,20,276.243,20,
20/03/2013 0:00,277.851,20,274.179,20,288.808,20,
21/03/2013 0:00,309.108,20,288.808,20,314.881,20,
22/03/2013 0:00,280.652,20,257.981,20,306.05,20,
23/03/2013 0:00,255.34,20,248.137,20,266.011,20,
24/03/2013 0:00,238.096,20,218.071,20,263.991,20,
25/03/2013 0:00,227.49,20,214.466,20,242.334,20,
26/03/2013 0:00,213.043,20,191.538,20,229.091,20,
27/03/2013 0:00,185.666,20,179.662,20,191.538,20,
28/03/2013 0:00,177.274,20,176.724,20,179.662,20,
29/03/2013 0:00,172.688,20,167.984,20,176.724,20,
30/03/2013 0:00,169.985,20,166.057,20,178.681,20,
31/03/2013 0:00,212.413,20,178.681,20,246.194,20,
1/04/2013 0:00,252.284,20,232.832,20,290.932,20,
2/04/2013 0:00,269.435,20,221.711,20,301.687,20,
3/04/2013 0:00,197.336,20,184.587,20,221.711,20,
4/04/2013 0:00,209.309,20,184.587,20,229.091,20,
5/04/2013 0:00,274.54,20,196.941,20,470.97,20,
6/04/2013 0:00,585.902,20,467.823,20,682.381,20,
7/04/2013 0:00,417.013,20,373.294,20,467.823,20,
8/04/2013 0:00,309.915,20,263.991,20,373.294,20,
9/04/2013 0:00,275.347,20,246.194,20,349.26,20,
10/04/2013 0:00,327.826,20,293.066,20,395.694,20,
11/04/2013 0:00,569.409,20,395.694,20,680.658,20,
12/04/2013 0:00,1315.377,20,680.658,20,2315.904,20,
13/04/2013 0:00,2749.077,20,2315.904,20,3026.533,20,
14/04/2013 0:00,2929.113,20,2399.765,20,3054.712,20,
15/04/2013 0:00,1451.98,20,903.834,20,2399.765,20,
16/04/2013 0:00,754.949,20,660.065,20,903.834,20,
17/04/2013 0:00,1006.247,20,660.065,20,1216.159,20,
18/04/2013 0:00,740.968,20,617.663,20,937.197,20,
19/04/2013 0:00,540.802,20,478.861,20,617.663,20,
20/04/2013 0:00,430.73,20,378.209,20,478.861,20,
21/04/2013 0:00,334.326,20,297.359,20,378.209,20,
22/04/2013 0:00,273.681,20,252.049,20,297.359,20,
23/04/2013 0:00,235.924,20,221.711,20,252.049,20,
24/04/2013 0:00,206.603,20,193.536,20,221.711,20,
25/04/2013 0:00,187.828,20,182.613,20,195.234,20,
26/04/2013 0:00,177.626,20,172.825,20,182.613,20,
27/04/2013 0:00,168.532,20,164.136,20,172.825,20,
28/04/2013 0:00,160.692,20,157.458,20,164.136,20,
29/04/2013 0:00,153.324,20,149.914,20,157.458,20,
30/04/2013 0:00,148.005,20,146.178,20,149.914,20,
1/05/2013 0:00,149.193,20,147.11,20,150.852,20,
2/05/2013 0:00,143.415,20,140.619,20,147.11,20,
3/05/2013 0:00,138.932,20,137.86,20,140.619,20,
4/05/2013 0:00,142.033,20,136.029,20,147.11,20,
5/05/2013 0:00,131.276,20,127.867,20,136.029,20,
6/05/2013 0:00,126.202,20,125.175,20,127.867,20,
7/05/2013 0:00,123.966,20,122.498,20,125.175,20,
8/05/2013 0:00,121.721,20,120.722,20,122.498,20,
9/05/2013 0:00,120.132,20,117.189,20,121.609,20,
10/05/2013 0:00,116.731,20,115.433,20,118.07,20,
11/05/2013 0:00,125.666,20,118.07,20,137.86,20,
12/05/2013 0:00,144.196,20,137.86,20,151.791,20,
13/05/2013 0:00,145.042,20,136.944,20,152.732,20,
14/05/2013 0:00,134.034,20,132.386,20,136.944,20,
15/05/2013 0:00,129.579,20,126.071,20,132.386,20,
16/05/2013 0:00,120.953,20,115.433,20,126.071,20,
17/05/2013 0:00,113.086,20,111.072,20,115.433,20,
18/05/2013 0:00,107.96,20,105.04,20,111.072,20,
19/05/2013 0:00,100.316,20,97.413,20,105.04,20,
20/05/2013 0:00,95.966,20,94.904,20,98.253,20,
21/05/2013 0:00,92.861,20,91.584,20,94.904,20,
22/05/2013 0:00,92.587,20,90.759,20,94.904,20,
23/05/2013 0:00,102.019,20,94.904,20,111.941,20,
24/05/2013 0:00,115.766,20,111.941,20,118.952,20,
25/05/2013 0:00,104.275,20,98.253,20,111.941,20,
26/05/2013 0:00,94.561,20,91.584,20,98.253,20,
27/05/2013 0:00,89.322,20,88.296,20,91.584,20,
28/05/2013 0:00,87.705,20,85.038,20,91.584,20,
29/05/2013 0:00,104.828,20,90.759,20,136.944,20,
30/05/2013 0:00,212.024,20,136.944,20,395.694,20,
31/05/2013 0:00,720.606,20,395.694,20,892.778,20,
1/06/2013 0:00,652.455,20,504.325,20,805.545,20,
2/06/2013 0:00,386.908,20,286.692,20,504.325,20,
3/06/2013 0:00,231.424,20,190.541,20,286.692,20,
4/06/2013 0:00,172.567,20,157.458,20,190.541,20,
5/06/2013 0:00,147.071,20,139.698,20,157.458,20,
6/06/2013 0:00,135.766,20,132.386,20,139.698,20,
7/06/2013 0:00,130.33,20,127.867,20,132.386,20,
8/06/2013 0:00,124.34,20,121.609,20,127.867,20,
9/06/2013 0:00,139.162,20,121.609,20,191.538,20,
10/06/2013 0:00,990.972,20,191.538,20,2212.108,20,
11/06/2013 0:00,2877.114,20,2212.108,20,3158.468,20,
12/06/2013 0:00,2899.888,20,2116.287,20,3174.675,20,
13/06/2013 0:00,1680.54,20,1395.717,20,2116.287,20,
14/06/2013 0:00,1057.972,20,809.136,20,1395.717,20,
15/06/2013 0:00,662.75,20,552.916,20,809.136,20,
16/06/2013 0:00,492.366,20,442.829,20,552.916,20,
17/06/2013 0:00,393.92,20,346.906,20,442.829,20,
18/06/2013 0:00,312.41,20,278.315,20,346.906,20,
19/06/2013 0:00,254.322,20,230.958,20,278.315,20,
20/06/2013 0:00,215.709,20,203.85,20,230.958,20,
21/06/2013 0:00,235.534,20,200.379,20,390.653,20,
22/06/2013 0:00,506.6,20,390.653,20,536.598,20,
23/06/2013 0:00,394.151,20,308.244,20,493.145,20,
24/06/2013 0:00,265.124,20,232.832,20,308.244,20,
25/06/2013 0:00,208.874,20,190.541,20,232.832,20,
26/06/2013 0:00,182.812,20,175.747,20,190.541,20,
27/06/2013 0:00,170.285,20,166.057,20,175.747,20,
28/06/2013 0:00,169.856,20,165.096,20,183.599,20,
29/06/2013 0:00,208.289,20,183.599,20,230.958,20,
30/06/2013 0:00,198.541,20,193.536,20,210.894,20,
1/07/2013 0:00,215.153,20,203.85,20,266.011,20,
2/07/2013 0:00,409.576,20,266.011,20,482.027,20,
3/07/2013 0:00,426.662,20,339.897,20,482.027,20,
4/07/2013 0:00,278.191,20,234.716,20,339.897,20,
5/07/2013 0:00,208.881,20,190.541,20,234.716,20,
6/07/2013 0:00,182.3,20,172.825,20,190.541,20,
7/07/2013 0:00,166.951,20,161.266,20,172.825,20,
8/07/2013 0:00,156.042,20,151.791,20,161.266,20,
9/07/2013 0:00,147.581,20,144.319,20,151.791,20,
10/07/2013 0:00,141.774,20,140.619,20,144.319,20,
11/07/2013 0:00,150.032,20,140.619,20,174.772,20,
12/07/2013 0:00,179.912,20,165.096,20,190.541,20,
13/07/2013 0:00,154.815,20,147.11,20,165.096,20,
14/07/2013 0:00,143.126,20,139.698,20,147.11,20,
15/07/2013 0:00,138.148,20,136.944,20,139.698,20,
16/07/2013 0:00,143.945,20,138.778,20,149.914,20,
17/07/2013 0:00,159.418,20,149.914,20,173.798,20,
18/07/2013 0:00,170.956,20,163.178,20,174.772,20,
19/07/2013 0:00,157.702,20,153.674,20,163.178,20,
20/07/2013 0:00,151.284,20,149.914,20,153.674,20,
